Market Code,PID,Product Category 1,Product Category 2,Product Category 3,Product Description,Brand,Pack Size,Measure,[SM] Musgrave SKU,[SM] Musgrave Best Price List,[SM] Musgrave In Stock,[SM] Musgrave Best Price,[SM] Musgrave Units per Case,[SM] Musgrave Converted To,[SM] Musgrave Unit Price,Bulmers Ire / Bibendum (Gleeson Group) SKU,Bulmers Ire / Bibendum (Gleeson Group) Best Price List,Bulmers Ire / Bibendum (Gleeson Group) In Stock,Bulmers Ire / Bibendum (Gleeson Group) Best Price,Bulmers Ire / Bibendum (Gleeson Group) Units per Case,Bulmers Ire / Bibendum (Gleeson Group) Converted To,Bulmers Ire / Bibendum (Gleeson Group) Unit Price,Comans Beverages Ltd SKU,Comans Beverages Ltd Best Price List,Comans Beverages Ltd In Stock,Comans Beverages Ltd Best Price,Comans Beverages Ltd Units per Case,Comans Beverages Ltd Converted To,Comans Beverages Ltd Unit Price,Diageo Ireland SKU,Diageo Ireland Best Price List,Diageo Ireland In Stock,Diageo Ireland Best Price,Diageo Ireland Units per Case,Diageo Ireland Converted To,Diageo Ireland Unit Price,Findlater Wine & Spirit Group SKU,Findlater Wine & Spirit Group Best Price List,Findlater Wine & Spirit Group In Stock,Findlater Wine & Spirit Group Best Price,Findlater Wine & Spirit Group Units per Case,Findlater Wine & Spirit Group Converted To,Findlater Wine & Spirit Group Unit Price,Heineken Ireland Sales Ltd SKU,Heineken Ireland Sales Ltd Best Price List,Heineken Ireland Sales Ltd In Stock,Heineken Ireland Sales Ltd Best Price,Heineken Ireland Sales Ltd Units per Case,Heineken Ireland Sales Ltd Converted To,Heineken Ireland Sales Ltd Unit Price,John J Galvin & Son Ltd SKU,John J Galvin & Son Ltd Best Price List,John J Galvin & Son Ltd In Stock,John J Galvin & Son Ltd Best Price,John J Galvin & Son Ltd Units per Case,John J Galvin & Son Ltd Converted To,John J Galvin & Son Ltd Unit Price,Sysco Ireland SKU,Sysco Ireland Best Price List,Sysco Ireland In Stock,Sysco Ireland Best Price,Sysco Ireland Units per Case,Sysco Ireland Converted To,Sysco Ireland Unit Price
,1282117,Drinks,Spirits & Liquors,Tequila,Casamigos Tequila : Anejo,Casamigos,6x70cl,cl,754756,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754756,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754756,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754756,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754756,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754756,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754756,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754756,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,1282119,Drinks,Spirits & Liquors,Tequila,Casamigos Tequila : Reposado,Casamigos,6x70cl,cl,754742,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754742,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754742,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754742,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754742,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754742,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754742,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,754742,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,954950,Drinks,Spirits & Liquors,Tequila,Don Julio Tequila : Reserve Familia,Don Julio,6x70cl,cl,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,252748,Drinks,Spirits & Liquors,Tequila,Don Julio Tequila Anejo,Don Julio,6x70cl,cl,711731,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,711731,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,711731,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,711731,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,711731,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,711731,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,711731,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,711731,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,616244,Drinks,Spirits & Liquors,Tequila,Don Julio Tequila Blanco,Don Julio,6x70cl,cl,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756873,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,211002,Drinks,Spirits & Liquors,Tequila,Jose Cuervo Tequila : Gold,Jose Cuervo,6x70cl,cl,JOS701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JOS701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JOS701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JOS701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JOS701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JOS701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JOS701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,JOS701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
,718013,Drinks,Spirits & Liquors,Vodka,Ciroc Vodka,Ciroc,6x70cl,cl,705683,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,705683,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,705683,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,705683,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,705683,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,705683,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,705683,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,705683,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,211026,Drinks,Spirits & Liquors,Vodka,Huzzar Vodka,Huzzar,6x1ltr,ltr,HUZ702,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,HUZ702,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,HUZ702,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,HUZ702,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,HUZ702,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,HUZ702,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,HUZ702,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,HUZ702,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0
Spirits,223944,Drinks,Spirits & Liquors,Vodka,Huzzar Vodka,Huzzar,6x70cl,cl,HUZ701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HUZ701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HUZ701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HUZ701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HUZ701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HUZ701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HUZ701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,HUZ701,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
Spirits,220032,Drinks,Spirits & Liquors,Vodka,Ketel One Vodka,Ketel One,6x70cl,cl,746362,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,746362,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,746362,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,746362,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,746362,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,746362,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,746362,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,746362,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,948662,Drinks,Spirits & Liquors,Vodka,Smirnoff Smirnoff Ice : ROI,Smirnoff,1x27.5cl,cl,763503,Diageo Price List (Inc Spirits),Yes,0,27.5000000,cl,0,763503,Diageo Price List (Inc Spirits),Yes,0,27.5000000,cl,0,763503,Diageo Price List (Inc Spirits),Yes,0,27.5000000,cl,0,763503,Diageo Price List (Inc Spirits),Yes,0,27.5000000,cl,0,763503,Diageo Price List (Inc Spirits),Yes,0,27.5000000,cl,0,763503,Diageo Price List (Inc Spirits),Yes,0,27.5000000,cl,0,763503,Diageo Price List (Inc Spirits),Yes,0,27.5000000,cl,0,763503,Diageo Price List (Inc Spirits),Yes,0,27.5000000,cl,0
Spirits,226345,Drinks,Spirits & Liquors,Vodka,Smirnoff Vodka : .,Smirnoff,12x1ltr,ltr,SMI722,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,SMI722,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,SMI722,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,SMI722,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,SMI722,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,SMI722,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,SMI722,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0,SMI722,Greyhound Racing Ireland Group Price List,Yes,0,12.0000000,ltr,0
,748368,Drinks,Spirits & Liquors,Vodka,Smirnoff Vodka : 37.50% : Red Label,Smirnoff,12x35cl,cl,764819,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,764819,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,764819,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,764819,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,764819,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,764819,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,764819,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,764819,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,373791,Drinks,Spirits & Liquors,Vodka,Smirnoff Vodka : Lime,Smirnoff,6x70cl,cl,714088,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,714088,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,714088,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,714088,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,714088,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,714088,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,714088,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,714088,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,1349818,Drinks,Spirits & Liquors,Vodka,Smirnoff Vodka : Mango and Passionfruit,Smirnoff,6x70cl,cl,776571,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776571,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776571,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776571,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776571,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776571,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776571,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776571,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,837184,Drinks,Spirits & Liquors,Vodka,"Smirnoff Vodka : Orange, Grapefruit, Bitter : Infusions",Smirnoff,6x50cl,cl,754905,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,754905,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,754905,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,754905,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,754905,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,754905,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,754905,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,754905,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0
,1349795,Drinks,Spirits & Liquors,Vodka,Smirnoff Vodka : Raspberry Crush,Smirnoff,6x70cl,cl,776572,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776572,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776572,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776572,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776572,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776572,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776572,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776572,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,837183,Drinks,Spirits & Liquors,Vodka,"Smirnoff Vodka : Raspberry, Rhubarb, Vanilla : Infusions : .",Smirnoff,6x50cl,cl,755020,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,755020,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,755020,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,755020,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,755020,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,755020,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,755020,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0,755020,Diageo Price List (Inc Spirits),Yes,0,300.0000000,cl,0
Spirits,211016,Drinks,Spirits & Liquors,Vodka,Smirnoff Vodka : Red Label,Smirnoff,12x70cl,cl,766870,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,766870,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,766870,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,766870,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,766870,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,766870,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,766870,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,766870,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0
,1351971,Drinks,Spirits & Liquors,Vodka,Smirnoff Vodka : Vanilla,Smirnoff,6x70cl,cl,776434,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776434,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776434,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776434,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776434,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776434,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776434,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,776434,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,211038,Drinks,Spirits & Liquors,Whiskey - Scotch,Bells Whiskey,Bells,12x70cl,cl,773577,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,773577,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,773577,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,773577,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,773577,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,773577,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,773577,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,773577,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0
Spirits,510948,Drinks,Spirits & Liquors,Whiskey - Scotch,Black & White Whisky,Black & White,12x70cl,cl,BLA717,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,BLA717,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,BLA717,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,BLA717,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,BLA717,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,BLA717,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,BLA717,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0,BLA717,Greyhound Racing Ireland Group Price List,Yes,0,840.0000000,cl,0
Spirits,361051,Drinks,Spirits & Liquors,Whiskey - Scotch,Cardhu Whiskey : 12YO,Cardhu,6x70cl,cl,715237,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,715237,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,715237,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,715237,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,715237,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,715237,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,715237,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,715237,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,904873,Drinks,Spirits & Liquors,Whiskey - Scotch,Johnnie Walker Whisky : 12YO : Black Label,Johnnie Walker,6x70cl,cl,756569,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756569,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756569,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756569,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756569,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756569,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756569,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,756569,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,211080,Drinks,Spirits & Liquors,Whiskey - Scotch,Johnnie Walker Whisky : Blue Label,Johnnie Walker,6x70cl,cl,688868,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688868,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688868,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688868,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688868,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688868,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688868,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,688868,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,441122,Drinks,Spirits & Liquors,Whiskey - Scotch,Johnnie Walker Whisky : Gold Label : Reserve,Johnnie Walker,6x70cl,cl,696948,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,696948,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,696948,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,696948,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,696948,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,696948,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,696948,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,696948,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
,935051,Drinks,Spirits & Liquors,Whiskey - Scotch,Singleton of Dufftown Scotch Whiskey : 12YO,Singleton of Dufftown,6x70cl,cl,734298,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,734298,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,734298,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,734298,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,734298,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,734298,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,734298,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,734298,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,252549,Drinks,Spirits & Liquors,Whiskey - Scotch,Talisker Whisky : 10YO : Single Malt,Talisker,6x70cl,cl,762366,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,762366,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,762366,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,762366,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,762366,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,762366,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,762366,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0,762366,Diageo Price List (Inc Spirits),Yes,0,420.0000000,cl,0
Spirits,253737,Drinks,Spirits & Liquors,Whiskey - Scotch,Teachers Whiskey,Teachers,6x70cl,cl,TEA702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,TEA702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,TEA702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,TEA702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,TEA702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,TEA702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,TEA702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,TEA702,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
Spirits,862244,Drinks,Spirits & Liquors,Whiskey - Scotch,The Famous Grouse Whiskey,The Famous Grouse,6x70cl,cl,FAM402,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,FAM402,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,FAM402,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,FAM402,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,FAM402,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,FAM402,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,FAM402,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0,FAM402,Greyhound Racing Ireland Group Price List,Yes,0,420.0000000,cl,0
,744339,Drinks,Spirits & Liquors,Whiskey - Scotch,VAT 69 Whiskey,VAT 69,12x70cl,cl,634196,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,634196,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,634196,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,634196,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,634196,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,634196,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,634196,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0,634196,Diageo Price List (Inc Spirits),Yes,0,840.0000000,cl,0
Beer,271851,Drinks,Beer,Beer - Bottle/Can,Coors Coors Light : RB,Coors,24x330ml,ml,COO703,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,COO703,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,COO703,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,COO703,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,COO703,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,COO703,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,COO703,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,COO703,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0
Beer,213712,Drinks,Beer,Beer - Bottle/Can,Desperados Beer : NRB : 5.9%,Desperados,24x330ml,ml,20014,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,20014,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,20014,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,20014,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,20014,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,20014,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,20014,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0,20014,Greyhound Racing Ireland Group Price List,Yes,0,7.9200000,ltr,0
Beer,271888,Drinks,Beer,Beer - Bottle/Can,Franziskaner Beer,Franziskaner,12x500ml,ml,FRA604,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,FRA604,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,FRA604,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,FRA604,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,FRA604,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,FRA604,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,FRA604,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0,FRA604,Greyhound Racing Ireland Group Price List,Yes,0,6.0000000,ltr,0
,706545,Drinks,Beer,Beer - Bottle/Can,Guinness Beer : Pint : NRB,Guinness,12x568ml,ml,20610,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,20610,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,20610,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,20610,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,20610,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,20610,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,20610,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0,20610,Greyhound Racing Ireland Group Price List,Yes,0,6.8160000,ltr,0
